id	target_txt	prediction
1779  58cd4ce2-9c94-47d9-8396-3835a8f0a3d7	das problem ist auch noch dass viele frauen zugunsten der familie freiwillig weniger arbeiten oder gar nicht mehr	das problem ist auch noch viele frauen freiwillig weniger arbeiten oder gar nicht mehr zugunsten
3039  f69dc2fd-7cc8-4a5c-a470-654b008f874a	es geht nun darum diese verbauungen zu verbessern indem man als erstes den vorhandenen ablagerungsraum vergrössert	es geht jetzt darum die verbollungen zu verbessern indem man als erstes den vorhandenen ablagungsraum vergrössern
998  9e6ac31a-db35-4802-85f2-74e4383d6d2d	nicht von ungefähr hat der verkehrsklub der schweiz vcs eine broschüre zum thema velofahren im kreisel herausgegeben	nicht von ungefähr der verkehrskunft der schweiz eine broschüre zum thema velofahren im kreisverkehr herausgeht
795  e67057ac-a0b5-4e30-a081-73216429d6d1	und es ist nicht so wie der regierungsrat in seiner antwort sagt dass wir hier keine kompetenzen haben	es ist nicht so wie es der regierungsrat in seiner antwort sagt dass wir hier keine kompetenzen haben
1387  ddca51fc-7ca7-4c37-b9f0-f4481871bbc0	im bericht hält der regierungsrat auch seine aussenpolitischen schwerpunkte für das laufende jahr 2019 fest	im bericht hält der regierungsrat auch seine aussenpolitischen schwerpunkte für das laufende 2019 fest
2517  b458f2d1-8b1c-45de-8f59-ee1e83b40c8e	im sport kommen nicht einfach das eigene können und wissen hinzu sondern ein ganz wichtiger aspekt ist jener der sicherheit	er kommt einfach nicht einfach eigene können und das wissen dazu sondern ein ganz wichtiger aspekt ist dieser der sicherheit
2311  f57bdcce-2cad-4be3-bf54-de1a77a195be	das wäre erst sinnvoll in einigen jahren wenn die auswirkungen der aktuell laufenden grossprojekte sichtbar werden	das wäre erst sinnvoll in einige jahren wenn die auswirkungen der aktuellen laufenden grossprojekte sichtbar werden
547  2a9f5bf1-793c-40a2-a3bf-455563210f0f	ich erinnere an dieser stelle an den masterplan der insel gruppe ag welcher die umfassenden neubauten und generalsanierungen beschreibt	ich erinnere an dieser stelle an den masterplan der inselgruppe wo die umfassenden neubauten und generalsanierungen beschreibt
560  342cd67a-9273-4ab5-bd89-b7842946191e	wie der regierungsrat richtig festhält sind eben auch die ansprüche im gesundheitswesen massiv gestiegen	wie der regierungsrat richtig festhält sind die ansprüche im gesundheitswesen massiv gestiegen
760  16334e0b-b540-45bf-8394-221fcd6492ae	regionale partner und fachleute sind jederzeit verfügbar für unterstützung und zusatzmassnahmen	regionale partner und fachleute sind jederzeit verfügbar zur unterstützung und zusatzmassnahme
2784  eeefb0ed-4407-4a8a-bba3-e9e7dbad5d90	das heisst dass eine einheitliche abgeltung von stationären und ambulanten leistungen mal in betracht gezogen wird	das heisst dass eine einheitliche abgeltung von stationären und ambulanten leistungmal übertracht gezogen wird
1981  b40b607c-0a57-47fc-b7d6-954a94daea09	innerorts generell 50 kmh als höchstgeschwindigkeit kann in der stadt oder agglomeration eine lösung sein	innerorts generell 50 als höchstschwindigkeit kann der stadt oder agglomeration an lösung sein
449  7439dba1-73fe-455b-8621-93ac9a69cd38	diese fassungen befinden sich grösstenteils in landwirtschaftlich genutztem land und sind mit schutzzonen belegt	diese erfassungen sind grössten teils im landwirtschaftlich genutzten land und mit schutzzonen belegt
1733  c10a6c0c-22d1-4433-b138-982d879a321e	sie schicken die kindersoldaten auf die strasse damit diese auf der strasse ihre ideologie vertreten	sie vertreten dann die kinderschuldaten auf die strasse schicken dass sie ihre ideologie ideologie vertreten
1177  bca980ed-c4b8-4cc3-b9b7-2bfe4a97c795	wenn sie es dann doch annimmt haben wir das gefühl dass es dann der richtige moment ist um uns gedanken zu machen	wenn sie die automatische oder wenn sie es jedoch honor annehmen dann haben wir das gefühl und dann ist der richtige moment den wir uns fragen gedanken machen
57  8f2bfc71-0422-41eb-92fc-64d5effb313a	auf der anderen seite würde eine solche notfallpauschale auch jene treffen welche wegen dieser nicht gehen	auf der anderen seite würde aber ein solcher nutzfallpalschale allginal auch diese treffen die wegen dem nicht gehen
2673  5f53c8e6-2550-4b7e-8039-e5380738f2a5	wir wollen als kanton für die landeskirchen ein fairer und verlässlicher partner bleiben	und wir wollen als kanton für die landeskirchen einen fairen und verlässlichen partner bleiben
349  42944603-4e34-48e4-9f75-8d0df199c64e	wenn ich dann noch meine patenkinder frage die in anderen gemeinden zur schule gehen ist alles klar oder eben überhaupt nicht	wenn ich meine götte kinderfrage die in anderen gemeinden zur schule gehen ist alles klar oder eben überhaupt nicht
888  350937e4-1477-4e97-8444-aab1d5159be1	die gsi hat eine solche bedarfsanalyse durchgeführt und verschiedene umsetzungsvarianten geprüft	die gef hat einen solchen bedarfsanalysen durchgeführt und verschiedenen umsetzungsvarianten geprüft
1550  5426ebf5-87c6-4cc1-bbfe-665bfd301b17	seit 14 jahren besteht bereits die pflicht bei neu und umbauten in nassräumen die steckdosen mit fischutzschaltern auszurüsten	mehr jahre besteht die pflicht schon bei neu umbauten in assräumen die stecktosen mit freischutzaltern auszurüsten
3291  4bccd39a-6982-4218-8674-88c6d6a8f099	wir sind diesbezüglich auch überzeugt dass die gemeinden das möglichste tun um die verschiedenen unsicheren stellen zu beseitigen	wir sind überzeugt dass die gemeinden das möglichst machen um die verschiedenen unsicheren stellen zu beseitigen
2971  23df37c7-c443-4018-b278-254d1497ec6c	für die sp ist information ein medialer service public und somit von zentraler wichtigkeit für unsere demokratie	die sp ist information ein medialer service public und somit zentral wichtig für unsere demokratie
2515  7170fab4-5b65-4ede-a2ec-b5bfbbf2d2a5	wir von der fdp erachten es als unverhältnismässig diesen aufwand zu betreiben um einen solchen bericht zu erstellen	wir als fdp schauen wir ein unverhältnismässig diesen aufwand zu betreiben für einen solchen bericht zu erstellen
344  fd3b5fb0-ebb1-42e4-b92d-ea52ea3a6f17	aber wir sind durchaus bereit innerhalb des industriegebiets einen weiteren ausbau zu machen	aber wir sind durchaus bereit hinten die midustrierinnen und einen weiteren ausbau zu machen
1029  e69b62eb-25ab-44e8-8f9b-1854341a2dc1	dann muss es völlig überflüssig sein und deshalb hat der bund dieses gesetz abgeschafft sprich es ist richtig	man muss es völlig überflüssig sein und deshalb hat der bund dieses gesetz abgeschafft sprich es ist wichtig
1758  a90667d4-d2fd-4570-8b87-55cf3e318f62	auch dort sind frauen und männer in separaten kategorien wenn sie es so genau wissen wollten frau grossrätin zybach	auch dort sind die frauen und männer in separaten kategorien wenn sie so genau haben wollen weil wir frau grossrätin zu tun haben
2989  7fbcdce6-8baf-4082-9ed2-ba9cee9dafa5	es wäre neu und wohl für uns alle hier im rat befremdend wenn die kommissionen neuerdings geschäfte genehmigten	es wäre jetzt neu und ich behaupte zu sagen für uns auch hier im rat befremdend wenn die kommission neudingsgeschäfte neu genehmigt
3320  69bbbf1c-a6c5-47bf-955f-237abfb792fc	wenn jemand ein wasserstoffbetriebenes auto kaufen will dann ist die steuerbefreiung sicher nicht der hauptgrund	was der wasserstoff betrittenes auto kaufen will ist der steuerbefreiung sicher nicht der hauptgrund
163  1589ba77-a198-4b23-92e0-55016b9d385c	dort entfällt die kantonale mitfinanzierung weil das bundesamt für verkehr bav diese linie den sbb zugewiesen hat	dort entfällt die kantonale mitfinanzierung weil das bundesamt für verkehr die linien interessenbindung zugewiesen hat
2051  9f49c5c1-74d3-4d76-8229-10c64ca2ab36	um diesen geht es hier in diesem geschäft brachte 1894 und 1896 extrem grosse murgänge bis in den brienzersee	und ein geht hingegen hat in diesem geschäft extrem grosse murgänge bis insbesondere jenes
2814  71db1a87-25e0-441a-8e18-189ce852753f	jedoch wird nach wie vor im bericht erwähnt dass eine reduktion auf 100 bis 150 gemeinden eine verbesserung bringe	es wird nach wie vor im bericht erwähnt dass eine reduktion auf 100 bis 150 gemeinden eine verbesserung bringen würde
2722  34a3d4dd-d70b-4675-b923-4d75db054cdd	beispielsweise kann der regierungsrat ein verfahren als prioritär erklären wenn es im übergeordneten interesse liegt	ein beispiel wenn der regierungsrat ein verfahren für die bioritär erklärt wenn es im übergeordneten interesse liegt
656  9e4cf3c1-86ae-47b4-91a8-053daa728fc8	alles in allem ist dieser artikel nicht gut wenn jede gemeinde wieder ihre eigenen regeln setzt	dieser artikel ist dieser artikel nicht gut dass sie die gemeinde wieder ihre eigenen regeln setzt
2382  c4e6aff7-fe1f-4279-af0f-8ee9060091d8	er verlangt eine praxisbewilligung für alle ärztlichen praxen die als juristische personen organisiert sind	er verlangt eine praxisbewilligung für alle ärztlichen praxen die als juristische personen organisiert sind
2166  4abd2553-1b75-44ad-8bb5-74d8fb937d5f	über den angebotsbeschluss und den beschluss über die investitionen des öffentlichen verkehrs wird im grossen rat alle vier jahre entschieden	für den angebotsbeschluss und den beschluss über die investitionen des öffentlichen verkehrs wird im grossen rat alle vier jahre entschieden
937  92c5a411-a25e-489a-9558-9312052138f8	dass dieses mantra in der bildung nicht einfach funktioniert zeigt ja im moment gerade oberdeutlich zürich	dass dieses mantra in der bildung nicht einfach funktioniert zeigt dann am moment gleich zürich oberdeutlich zürich
2037  93a0e54c-2456-4eb9-9d64-b4e9ecdab63b	die stadt bern hat genügend finanzielle mittel um die reithalle jahr für jahr zu subventionieren	die stadt bern hat die genügend finanzielle mittel die reithalle jahre für jahre zu pensionieren
1109  05ca0f05-d1de-41e4-9ac6-83be93dc6f29	es handelt sich um den hausverein schweiz der die ökologie welche dieses gesetz im visier hat voll unterstützt	das ist der hausführende schweiz der ökologie die dieses gesetz im bisier hat voll unterstützt
1428  134ee46d-4a28-46de-b709-33e7c2e194af	die meisten von ihnen konnten den geburtsort und wo sie wohnen wollen ja nicht wählen	die meisten von ihnen haben nicht die geburtsort wählen können die sie wollen
2097  4c4714b6-4674-4cb2-97db-3363849483bd	dies ist eine richtlinienmotion das heisst im zuständigkeitsbereich der regierung	liebe kolleginnen und kollegen dies ist eine richtlinienmotion das heisst in zuständigkeitsbereich der regierung
2424  5cdf491e-df29-4269-8494-147ec90ba714	die landeskirchen müssen demgegenüber neue erlasse schaffen sowie bestehende anpassen	aber die landeskirchen müssen demgegenüber neu eine lasse schaffen und bestehende anpassen
681  3d323442-7e72-4377-894a-cc434844aa87	aus sicht der evpfraktion wäre die einführung einer entsprechenden schwelle für die anspruchsberechtigung jedenfalls prüfenswert	zur evp wäre die einführung der entsprechenden schwelle für die anspruchsberechtigung auf jeden fall prüfenswert
3226  01e484e4-4816-4efa-9bf4-ca9d1d42f3be	was aber aus unserer sicht zum heutigen zeitpunkt nicht sinnvoll wäre wäre die definitive ablösung von der papierform	aber aus unserer sicht zum heutigen zeitpunkt nicht sinnvoll wäre wäre die definitive ablösung der papierform
1196  69a5fa54-39c0-453e-bc6a-afe336729303	der kanton bern nimmt bereits heute eine sehr aktive und vorbildliche rolle in der bekämpfung des menschenhandels wahr	der kanton bern nimmt bereits heute eine sehr aktive und vorbildliche rolle in der bekämpfung von menschenhandel wahr
347  c2389109-2abc-4b16-8896-9a9f89c7a24d	dazu gibt es laut bericht erst gewisse überlegungen im zusammenhang mit künstlicher intelligenz	dazu gibt es wahlbericht erst gewisse überlegungen im zusammenhang mit künstlicher intelligenz
485  f88bc2bb-ac42-4722-93d0-15c74c0028bc	wir sind der meinung dies sei ein wirtschaftliches thema deshalb sollte die wirtschaft dies grundsätzlich selber regeln können	wir sind der meinung dass dies ein wirtschaftliches thema ist und deshalb die wirtschaft grundsätzlich selbst regeln können
963  522506e4-f4d1-4a39-9fab-2edf4394c771	darum kann dem anliegen das neue tarifsystem nicht einzuführen kurzfristig nicht entsprochen werden	deshalb kann dieses anliegen das neue tarifsystem nicht ins für kurzfristig nicht entsprochen werden
1347  b855d427-f9f1-464f-a40c-69ca6d97b9b1	für uns macht aber die ganze übung nur dann sinn wenn die kosten im totalen gesenkt werden können	für uns macht aber die ganze übrigens nur dann sinn wenn die kosten im totalen gesenkt werden können
2459  14ea202e-67bb-4f80-b950-12191c109296	zumindest habe ich eine entsprechende zusicherung erhalten und zwar sowohl von dieser grossen unternehmung wie auch vom lokalen taxigewerbe	also habe ich falsche zusicherung und von dieser grossen unternehmung aber auch vom lokalen taxigewerbe
1539  fc419fce-05b6-4ffb-b052-f8399cef344e	überlassen wir es deshalb den kirchen selber wie sie sich organisieren und wie gross ihre gemeinden sein sollen	überlassen wir es den kirchen selbst wie sie sich organisieren wollen wie gross ihre kirchgemeinden sind
1251  49a7db73-cb05-4cf0-913a-956c58cad17d	man hat die strategie überarbeitet und dabei die erkenntnisse und erfahrungen aus den letzten jahren einbauen können	im jahr 2012 man hat die überarbeitet mit erkenntnissen und erfahrungen aus den letzten jahren eingehen können
1279  890e03e6-dc58-4336-b284-962119f97300	diese wird geschätzte 100 mio franken verschlingen wovon 35 mio franken auf die sanierung der baumängel entfallen	diese wird geschätzte 100 mio franken verschliessen die von 35 mio franken auf die sanierung der baumenger empfahlen
687  cebf4f24-447f-495f-818d-44d490735ff3	in der kommission unterhielten wir uns auch über den begriff klimanotstand und verzichteten bewusst ich unterstreiche dies hier auf diese formulierung	in der kommission haben wir uns auch über den begriff klimanotstand unterhalten und bewusst und das sind unterstreicher auf die evaluierung
602  3c008454-bd41-4e58-aa09-b8af2706de71	es besteht ein klares öffentliches interesse an einer unabhängigen und vielfältigen medienlandschaft	es besteht klar dass öffentliches interesse an einer unabhängigen und vielfältigen medienlandschaft
257  91b7e696-6a7a-4537-86ac-97b35f8a97e6	die kantone sind hauptsächlich durch die regelung zu den staatlichen beihilfen und zur unionsbürgerrichtlinie betroffen	die kantone sind hauptsächlich zur regelung zur staatlichen beeinhilfe und zur unionsbürgerrichtlinien betroffen
2942  00381e40-f9a2-40a0-90d6-e35d74228b3c	die medien müssen ihre funktion als sogenannte vierte gewalt frei wahrnehmen können	medien müssen ihre funktion als sogenannte vierte gewalt frei wahrnehmen können
1108  4c513867-65d0-4e51-b4ca-3acf4d091b4b	ohne solche experten können wir unsere lehrlinge nicht an die prüfungen schicken	ohne soll solche experten können wir unsere lehrlinge in der prüfung schicken
1086  471d9c82-289c-46c7-8472-6a164a3368c2	ich bitte sie darum diese motion zu unterstützen und hoffe doch schon sehr dass die bauern unter ihnen mithelfen	ich bitte sie deshalb diese motion zu unterstützen und ich hoffe doch schon sehr dass die bauern unter alle mithelfen
2340  d4c2872c-1315-4fa3-a04c-47cffc009340	die bww beharren auf dem standpunkt dass eine koexistenz nur dann möglich ist wenn ein weg 2 meter breit ist	die berner wanderwege beharrt aus dem standpunkt dass ein koexistenz nur dann möglich ist wenn ein weg zwei meter breit ist
3144  6f3d362a-1668-4abc-8755-36953295ff94	unsere fraktion hat das geschäft selbstverständlich intensiv diskutiert und die erwähnten unterlagen sehr genau gesichtet	in unserer fraktion hat dieses geschäft selbstverständlich intensiv diskutiert und die erwähnten unterlagen auch sehr genau gesichtet
1760  8a697679-37dc-4094-831c-0f8935b95754	weiter ist uns auch bewusst dass es nicht nur mauern braucht sondern dass vor allem auch studiengänge weiterentwickelt werden müssen	weiter ist uns auch bewusst dass nicht nur der mauer braucht sondern vor allem auch studiengänge weiterentwickelt werden müssen
2333  42e9c8e4-f59b-4a05-b536-eae4a5f328a5	ein nicht unwesentlicher teil der aufgabe von geistlichen besteht schliesslich aus kultushandlungen	denn nicht unwesentlicher teil der aufgaben der geistlichen zwanzläufig aus kulturhandlungen
3240  3e918d57-09e0-4e1b-a290-e1752e05bc8d	dadurch hätten die fahrenden beim wegfahren und beim hinfahren wahrscheinlich auch weniger einfluss auf die umliegenden gemeinden	dadurch hätte die verfahrenden wahrscheinlich auch dem weg vor dem weniger einfluss auf die umliegenden gemeinden
3061  46955ee9-9ab4-4d47-971a-372a1a28bc81	die direkte medienförderung kommt deshalb aus liberaler sicht nicht infrage hier haben wir dieselbe haltung wie die regierung	die direkte medienförderung kommt deshalb aus liberaler sicht nicht infrage haben wir die gleiche haltung wie die regierung
1372  5b808e24-6397-42ec-8085-fb1a4f968954	deshalb sind wir klar der meinung dies müsse unter umständen auch pflicht sein auch wenn es vielleicht nicht angenehm ist	vor diesem hintergrund sind wir auch klar der meinung dass es unter umständerat auch pflicht sein muss wenn es vielleicht nicht angenehm ist
27  8d0a4dac-f721-41d0-9849-1b0c31f3cf40	wenn man bedenkt dass man diese quellensteuer freiwillig machen soll dann werden diese leute ganz sicher nicht auf eine freiwillige quellensteuer umstellen	wenn man auch daran denkt dass man diese kohlsteuer freiwillig machen soll werden ganz sicher diese leute auf eine freiwillige quellsteuer umstellen
1793  4fa3de28-99e9-4eb5-8ea5-b1498b6458cf	und in bern was ganz wichtig ist wenn wir weiter im fahrplan bleiben können wird es 2026	und bern was ganz wichtig ist wenn wir weiterhin fahrplan bleiben können wie das jahr 2026
1453  0a488ad2-09b5-44f9-b1be-6f7a9bd1554c	es ist unter den fachleuten anerkannt dass es gegen den lehrermangel zwei hauptmassnahmen gibt die klassengrössen oder die pensen erhöhen	es ist unter den fachleuten anerkannt dass es gegen lehrermangel zwei massnahmen gibt klassengrösse erhöhen oder die erhöhung
1741  23193e2c-512e-4c64-9733-236a5c155ca8	meine grossratskollegin monika gygax hat mich darauf aufmerksam gemacht dass ich vorhin nur von kollegen gesprochen habe	wie grossratskollegin moniker gygax sieht man darauf aufmerksam dass ich vorhin nur von kollege gesprochen habe
2104  5271a013-df63-41a7-a42f-ad7e3caeb18e	wenn dies nicht so wäre würden die schüler in den pausen halt kurz aufs trottoir vor der schule gehen und dort eine rauchen	wenn dies nicht so wäre würden halt dann die schüler in der pause wohl kurz auf das frottwahrstehen vor der schule und einigen rauchen gehen
2065  1aff63d8-3b68-4870-81cd-328ebf3625e1	es gilt deshalb grundsätzlich zu regeln welchem subordinationsverhältnis beispielsweise die fahrer von uber unterliegen	es gilt grundsätzlich zu sprechen zu regeln in welchem schubvotionsverhältnis beispielsweise die fahren vollbrund tritt
562  32ca8af9-3d5c-4ba8-a34d-88724a12cbe1	wir nehmen den strassennetzplan zur kenntnis und dem investitionsrahmenkredit stimmt die edu zu	der strassennetzplan nehmen wir zur kenntnis den investitionsrahmenkredit stimmt die edu zu
1436  e0d6a649-3dee-4d74-9692-84da037c3101	hier sind sicher korrekturen angebracht ohne jedoch die einzelnen leistungserbringer gegeneinander auszuspielen	dort sind sicher korrekturen angebracht ohne aber die einzelnen leistungsverbringer einen gegeneinander auszuspielen
899  351389cf-07a9-4bf5-8743-65357b2804a1	der vorstoss verlangt die einführung einer kantonalen ahvüberbrückungsrente für ausgesteuerte frauen über 62 und männer über 63 jahre	der vorstoss verlangt die einführung einer kantonalen anfolge brückungswende für ausgeführte frauen über 62 und männer über 63 jahre
1425  b2390e63-3f89-4f91-b36e-572944f4fe9f	zudem haben die vielen tankstellenshops mit ihren langen öffnungszeiten ein bedürfnis der heutigen zeit entdeckt	zudem bei vielen tankstellenshopp haben mit ihren langen öffnungszeiten ein bedürfnis der heutigen zeit entdeckt
1839  80297acc-07f6-4314-a5d6-5dc0cdc54f46	diese soll von hoher qualität und insbesondere an die bedürfnisse der kunden angepasst sein damit sie auch genutzt wird	diese soll von hoher qualität und insbesondere auch die bedürfnisse der kunden angepasst sein damit sie auch genügend genutzt wird
2748  76075f77-aa87-4bc1-a53e-b82a2779d363	ein solcher frontalangriff würde zu einem versorgungsengpass führen vor allem in ländlichen gebieten	ein solcher frontalangriff würde zu einem versorgungsengpass führen vor allem aber auch in ländlichen gebieten
2128  3bbd4afa-836f-4d51-88d4-e2f1399654fb	würden wir diese motionsforderung umsetzen so wären die mitberichte teilweise oder ganz einer breiten öffentlichkeit zugänglich	würden wir die motionsforderung umsetzen so wären den mitbericht ganz zum teilweise eine breite öffentlichkeit zugänglich
192  c2a62743-d6bc-4c29-b980-526a91724e60	sind wir bereit für diese herausforderungen sehr geehrte mitglieder des grossen rats	sind wird erheit für diese ausforderungen sehr geehrte mitglieder des grossen rats
1712  8776be51-43ad-46c4-9791-daafbd07974d	aus dieser sicht ist die heutige regelung im ggg möglicherweise tatsächlich ein alter zopf	aus dieser sicht ist die heutige regelung im gastgewerbegesetz möglicherweise tatsächlich ein alter zopf
1468  44bcb6a9-85c4-4922-b9fd-1293f0d55e81	er soll dazu bereit sein schweizer strom aus sauberer herkunft zu beziehen und diesen auch entsprechend zu bezahlen	dies bereit ist an schweizer strom von sauberen herkunft zu beziehen und diesen entsprechend zu bezahlen
3322  023a12f3-a6da-41d6-85d0-aa020f13938b	auch die svp ist selbstverständlich für die einhaltung von gesetzen und die entsprechenden kontrollen	auch die svp ist selbstverständlich für die einhaltung von gesetzen und entsprechenden kontrollen
3272  eb7084d6-368e-4d40-bb12-b040172a492b	für mich als primarlehrerin ist es dabei völlig selbstverständlich eine ausgewogene politische bildung zu vermitteln	für mich als primarlehrerin ist es dabei völlig selbstverständlich eine ausgewogene politische bildung zu vermitteln
2710  064d1c3d-cd52-4d7e-96f2-e1c4ea5d7f53	als gegenargument wird immer angeführt dass man eben drauflegt wenn man teure verschreibungen hat wie beim bäuerlichen bodenrecht	die gegenargumente wird immer geführt dass man eben eine teure verschreibung hat wie beim bäuerlichen bäuerlichen bodenrecht
2709  b0bb36cf-6f0a-4c70-b470-c8086fae0e44	das gewerbe und ein grosser teil der bevölkerung im mittleren und oberen emmental würden das nicht begreifen	das gewerbe und ein grosser teil der bevölkerung im mittleren und oberen emmental würde dies nicht begreifen
1183  cabf28f5-edc6-41e9-9c54-7aa9e5065fc6	das bauprojekt sieht energetische verbesserungen an der fassade und an der brüstung vor sowie den ersatz der fenster	das bauprojekt sieht energetische verbesserungen an der fassade und an der brüstung vor soweit den satz dieser fernster
1302  affce81a-e35a-49c8-859c-7703ac6b980e	die svp stimmt allen drei punkten zu möchte aber ... dass alle drei punkte abgeschrieben werden	die svp stimmt allen drei punkten zu wollen aber einmal grundpunkte abgeschrieben werden
127  3464bde9-0d88-4735-bab8-3d2d54d9e070	zu grossrat schwarz der mindestlohn ist ein grundsatz und eine regel die grundsätzlich gelten soll	der mindestlohn ist ein grundsatz das ist ein regel der grundsätzlich gelten soll
1344  a2a4e1d3-3570-4409-93fb-ebf6e1347b0a	wie der regierungsrat jedoch richtig festhält müssten allfällige listen mit grösster sorgfalt erstellt werden	wie der regierungsrat aber richtig festhält müssten allfällige liste mit grösster sorgfalt erstellt werden
622  96e08bab-4544-40a7-9197-511789ec7075	man sagt es sei die schwerste politische krise des damals noch relativ jungen bundesstaats gewesen	wie gesagt es sei die schweiste politische kirche vom dennoch relativ jungen bundesstaat
2262  4fccc44a-bfe8-4fd4-9cd3-67290353e054	da stellt sich mir die frage wie man mit jenen umgeht die mehr leisten wollen als erlaubt ist	das stellt sich mir die frage wie man mit diesen umgeht die man entleisten wolle als erlaubt ist
3073  80c1b875-a20f-42f9-bc2e-c02f26534d58	wenn linke kreise den meist aus dem kulturkuchen stammenden chaoten wohlwollen entgegenbringen ist das eine sache	wenn interkreise den meisten kulturkurse stammenden chaoten wohlwollen gegenüberbringt ist das das eine
2326  5f6447d1-11fd-4e78-8183-c72ebec0051c	es ist ein fakt dass nach wie vor viele frauen die typischen berufe wie den kaufmännischen oder des gesundheitsbereichs erlernen	es ist ein fakt dass nach wie vor viele frauen die typischen prüfe wie kv oder ein job im gesundheitsbereich lernen
187  3c8891a1-5e0b-41cb-b5f8-2dfda2e4900e	dann stehen diese gelder möglicherweise gar nicht mehr zur verfügung wenn man die heiminfrastruktur optimieren will	wenn sie diese möglicherweise gar nicht zur verfügung wenn wir die heiminfestruktur optimieren wollen
3304  63ae88fd-c8ea-4493-940d-f052938c3c34	mit dem berner pflanzenschutzprojekt unternimmt der kanton bereits viel das im sinne des aktionsplans ist	mit dem bern pflanzenschutzprojekt unternimmt der kanton bereits viel im sinne des aktionsplans
747  da8b8b04-a617-4e6a-a9b6-3cd169803007	da dies immer noch sehr kontrovers diskutiert wird ist für uns klar dass wir uns noch nicht einschalten sollen	und da wie immer sehr kontrovers diskutiert wird ist es für uns klar dass wir uns hier noch nicht einschalten sollen
2856  5e90bc59-f620-4631-8e45-f31e44597f31	hinzu kommt auch dass bei einer änderung kein gastgewerbe also kein gastgewerbebetreiber verpflichtet ist die freinacht auch anzubieten	hinzu kommt auch dass bei einer änderung kein gastgewerbebetreibender verpflichtet ist die frei nachdeo anzubieten
1624  19f64088-9d56-4154-b599-fdba0293f7de	am lamm und schwanderbach diese beiden bäche kommen kurz vor der einmündung in den brienzersee zusammen bestehen schon jetzt verbauungen im bachbett	vom lamm und schwanderbach die beiden bächen mit kurz vor drin minderungen im brienzrese zusammen bestehen schon nicht so verbauen die im bachbett
597  0867535e-0f23-49fc-b178-94d71dfb2c07	dies gilt umso mehr als die krankenkassenprämien jedes jahr steigen und auch nicht zu knapp	dies umso mehr als krankenkassenprämien jedes jahr steigen und dies nicht zu knapp
58  c16ac1be-c2b5-4bb5-97e5-e73e7b853ef0	anscheinend und das kenne ich auch weil wir im geld nicht gleich schwimmen aber genügend finanzielle mittel haben	anscheinend oder das kenne ich selber auch wie leute wirklich im geld nicht zu schwimmen aber grüne finanzielle mittel haben
1354  d91c7f38-e3f3-47ee-9fd6-03c3ee1cec55	insbesondere bei hoher nachfrage und gelichzeitig knappem ressourcenangebot ist diese massnahme sinnvoll	insbesondere bei hocher nachfrage und man gleichzeitig ein knapper ressourcenangebot ist diese massnahme sinnvoll
3147  2d31463f-28fa-4814-9ef8-6a1ef9054dbd	die bdp teilt die meinung der motionäre wonach das durchaus zumutbar sinnvoll und umsetzungstauglich ist	die bdp teilt die meinung der motionäre wonach durchaus zumutbar sinnvoll und umsetzungstauglich ist
633  963ec13b-314a-4399-97d4-b719108b2f39	in der kommission wurden die meisten der vorliegenden anträge besprochen und grossmehrheitlich abgelehnt	in der kommission lehnten wir die meisten dieser vorliegenden anträge besprochen und grossmehrheitlich ab
1002  eebae359-309b-46d9-8e6e-695cb508b71c	diese motion ist wohl sehr gut gemeint lieber grossrat sancar und liebe grossrätin imboden aber für uns geht sie zu weit	diese motion ist wohl sehr gut gemeint liebe hassinn und natalie aber für uns geht das einfach zu weit
1088  a6cc8e44-fc8f-4573-983f-ad3ad796b98f	es sollen nämlich bei den zahnärztlichen behandlungen der sozialhilfe keine mehrkosten gegenüber dem vorjahr entstehen	es soll nämlich bei den zahnärztlichen behandlungen in der sozialhilfe keine mehrkosten gegenüber dem vorjahres entstehen
22  7f4b3001-3309-4b7c-aa2d-f0b842ace358	sinnvoll erachte ich aber hingegen in übereinstimmung mit den ärzteverbänden eine änderung im kvg in richtung monistischer finanzierung	sinnvoll erachte ich aber hingegen eine übereinstimmung mit den nächsten verbänden eine änderung im kvg richtig monistischer finanzierung
2702  303bfc7b-acd9-4b56-8844-e3f389f7bc2c	der transitplatz in wileroltigen ist wesentlich billiger als derjenige der für meinisberg geplant war	der transitplatz in wileroltigen war wesentlich billiger wenn sie diesen zum einsparungen waren wesentlich planen
1477  f078c4ab-fe66-4305-8ab9-f790ac4c3dcd	noch ein wort zu den menschen an der universität und damit zu den herausforderungen an die lehre der universität	noch ein wort zu den menschen an der universität und damit hat die heraufforderungen an die lehre der universität
2859  14eda842-c18f-4942-84cc-15a3741db6c5	die berner interessen bei der weiterentwicklung des nationalen finanzausgleichs nfa sollen eingebracht werden	die berner interessen bei der weiterentwicklung des nationalen finanzausgleichs eine fall sollen eingebracht werden
1649  135fe2e7-be22-4431-b69b-59ca01dfbc72	zum beispiel in huttwil kann man die geschwindigkeit von 50 stundenkilometern gar nicht mehr richtig fahren weil es so viele fussgängerstreifen gibt	zum beispiel das hutte kann man geschwindigkeit von 50 gar nicht mehr richtung gefahren weil so viele fussgängeres ziffe sind
1786  2d197473-cabf-4778-84a8-185e90faf569	wir unterstützen das rauchen auch nicht grundsätzlich und wir werden im wahlkampf nicht von der tabaklobby unterstützt	wie sollen wir grundsätzlich unterstützen und wir werden im wahlkommen der tabaklobby unterstützt
